Hotel ID,Hotel Name,Review ID,Review Text,Rating,Date,Sentiment,Ghost Review,Business Status
H041,Hotel 41,R04787,Terrible service!,2,24-12-2023,negative,FALSE,inactive
H007,Hotel 7,R04788,Very clean and comfortable.,5,18-07-2022,positive,FALSE,inactive
H041,Hotel 41,R04789,It was okay.,3,28-12-2023,neutral,FALSE,active
H047,Hotel 47,R04790,Room was dirty.,2,25-04-2022,negative,FALSE,active
H024,Hotel 24,R04791,Very clean and comfortable.,4,02-08-2023,positive,TRUE,inactive
H018,Hotel 18,R04792,Highly recommend this place.,5,20-05-2023,positive,TRUE,active
H008,Hotel 8,R04793,Excellent service!,5,24-03-2022,positive,FALSE,inactive
H049,Hotel 49,R04794,Room was dirty.,1,12-01-2022,negative,FALSE,inactive
H032,Hotel 32,R04795,Highly recommend this place.,4,11-01-2023,positive,TRUE,active
H038,Hotel 38,R04796,Not worth the price.,1,26-09-2022,negative,TRUE,inactive
H015,Hotel 15,R04797,Excellent service!,4,18-05-2023,positive,TRUE,inactive
H022,Hotel 22,R04798,Highly recommend this place.,5,13-09-2023,positive,TRUE,inactive
H004,Hotel 4,R04799,Terrible service!,2,31-03-2022,negative,TRUE,active
H005,Hotel 5,R04800,Terrible service!,2,03-11-2022,negative,TRUE,active
H015,Hotel 15,R04801,Excellent service!,5,01-11-2023,positive,FALSE,active
H039,Hotel 39,R04802,Highly recommend this place.,5,18-12-2023,positive,TRUE,active
H016,Hotel 16,R04803,Very clean and comfortable.,5,30-05-2023,positive,TRUE,active
H047,Hotel 47,R04804,Room was dirty.,1,11-07-2022,negative,TRUE,inactive
H024,Hotel 24,R04805,Room was dirty.,2,24-12-2023,negative,FALSE,inactive
H034,Hotel 34,R04806,Terrible service!,1,06-02-2022,negative,FALSE,inactive
H017,Hotel 17,R04807,Excellent service!,5,06-02-2022,positive,TRUE,active
H028,Hotel 28,R04808,Excellent service!,5,18-11-2022,positive,TRUE,inactive
H017,Hotel 17,R04809,Terrible service!,1,16-03-2023,negative,TRUE,active
H049,Hotel 49,R04810,Room was dirty.,2,18-08-2023,negative,TRUE,active
H014,Hotel 14,R04811,Terrible service!,2,23-12-2023,negative,TRUE,active
H005,Hotel 5,R04812,Room was dirty.,2,13-04-2023,negative,FALSE,active
H005,Hotel 5,R04813,Average experience.,3,14-10-2022,neutral,FALSE,active
H045,Hotel 45,R04814,Could be better.,3,08-08-2023,neutral,TRUE,inactive
H031,Hotel 31,R04815,It was okay.,3,14-11-2023,neutral,TRUE,active
H010,Hotel 10,R04816,Highly recommend this place.,4,24-11-2023,positive,TRUE,inactive
H005,Hotel 5,R04817,Room was dirty.,1,20-02-2022,negative,FALSE,active
H021,Hotel 21,R04818,Could be better.,3,05-04-2023,neutral,FALSE,active
H050,Hotel 50,R04819,Terrible service!,1,11-06-2022,negative,TRUE,active
H046,Hotel 46,R04820,Terrible service!,2,26-08-2022,negative,TRUE,inactive
H032,Hotel 32,R04821,Terrible service!,2,10-10-2022,negative,FALSE,active
H039,Hotel 39,R04822,Terrible service!,2,09-02-2022,negative,TRUE,inactive
H027,Hotel 27,R04823,Highly recommend this place.,5,03-07-2022,positive,TRUE,active
H022,Hotel 22,R04824,Terrible service!,1,07-01-2022,negative,TRUE,inactive
H039,Hotel 39,R04825,Room was dirty.,2,03-08-2023,negative,TRUE,active
H006,Hotel 6,R04826,Average experience.,3,30-04-2022,neutral,FALSE,inactive
H003,Hotel 3,R04827,Terrible service!,2,21-06-2023,negative,FALSE,inactive
H014,Hotel 14,R04828,It was okay.,3,02-09-2023,neutral,TRUE,inactive
H029,Hotel 29,R04829,Highly recommend this place.,5,21-07-2023,positive,FALSE,inactive
H025,Hotel 25,R04830,Not worth the price.,2,14-08-2022,negative,FALSE,active
H046,Hotel 46,R04831,Average experience.,3,11-12-2022,neutral,TRUE,inactive
H014,Hotel 14,R04832,Terrible service!,1,20-07-2022,negative,TRUE,inactive
H004,Hotel 4,R04833,Not worth the price.,1,14-04-2023,negative,FALSE,inactive
H036,Hotel 36,R04834,Highly recommend this place.,4,25-07-2023,positive,TRUE,inactive
H043,Hotel 43,R04835,Terrible service!,2,02-03-2022,negative,TRUE,inactive
H022,Hotel 22,R04836,Excellent service!,5,12-12-2022,positive,TRUE,active
H014,Hotel 14,R04837,Room was dirty.,1,16-02-2022,negative,TRUE,inactive
H035,Hotel 35,R04838,Not worth the price.,1,24-07-2022,negative,TRUE,inactive
H002,Hotel 2,R04839,Very clean and comfortable.,5,26-11-2022,positive,TRUE,active
H010,Hotel 10,R04840,Could be better.,3,13-04-2022,neutral,TRUE,active
H021,Hotel 21,R04841,Highly recommend this place.,5,19-10-2023,positive,FALSE,active
H027,Hotel 27,R04842,Highly recommend this place.,4,27-09-2022,positive,FALSE,inactive
H007,Hotel 7,R04843,Could be better.,3,18-10-2022,neutral,FALSE,active
H047,Hotel 47,R04844,Not worth the price.,1,18-06-2023,negative,FALSE,inactive
H026,Hotel 26,R04845,Room was dirty.,1,17-10-2023,negative,TRUE,inactive
H046,Hotel 46,R04846,Highly recommend this place.,5,22-10-2023,positive,FALSE,active
H047,Hotel 47,R04847,Terrible service!,1,31-05-2023,negative,FALSE,active
H027,Hotel 27,R04848,Could be better.,3,21-03-2022,neutral,TRUE,inactive
H038,Hotel 38,R04849,Very clean and comfortable.,5,03-09-2023,positive,TRUE,inactive
H020,Hotel 20,R04850,Excellent service!,5,30-08-2022,positive,TRUE,active
H001,Hotel 1,R04851,Highly recommend this place.,4,10-06-2022,positive,TRUE,active
H034,Hotel 34,R04852,Terrible service!,2,13-06-2023,negative,TRUE,active
H012,Hotel 12,R04853,Excellent service!,5,03-03-2023,positive,FALSE,active
H027,Hotel 27,R04854,Excellent service!,4,10-12-2022,positive,TRUE,inactive
H028,Hotel 28,R04855,Excellent service!,4,18-03-2023,positive,FALSE,active
H038,Hotel 38,R04856,Terrible service!,1,12-08-2022,negative,FALSE,inactive
H046,Hotel 46,R04857,Highly recommend this place.,4,25-08-2023,positive,FALSE,inactive
H001,Hotel 1,R04858,Room was dirty.,1,06-03-2022,negative,TRUE,inactive
H032,Hotel 32,R04859,Excellent service!,5,06-11-2022,positive,FALSE,inactive
H035,Hotel 35,R04860,Not worth the price.,1,15-01-2022,negative,TRUE,inactive
H010,Hotel 10,R04861,Excellent service!,5,29-03-2023,positive,FALSE,inactive
H046,Hotel 46,R04862,Not worth the price.,2,05-07-2023,negative,FALSE,active
H002,Hotel 2,R04863,Could be better.,3,28-05-2023,neutral,FALSE,inactive
H027,Hotel 27,R04864,Not worth the price.,2,05-11-2023,negative,TRUE,inactive
H030,Hotel 30,R04865,Highly recommend this place.,5,10-10-2022,positive,FALSE,active
H004,Hotel 4,R04866,Average experience.,3,25-09-2022,neutral,TRUE,inactive
H012,Hotel 12,R04867,Excellent service!,5,29-11-2022,positive,FALSE,inactive
H019,Hotel 19,R04868,Highly recommend this place.,4,07-12-2023,positive,TRUE,inactive
H014,Hotel 14,R04869,Very clean and comfortable.,4,24-08-2023,positive,FALSE,inactive
H024,Hotel 24,R04870,Very clean and comfortable.,5,17-12-2022,positive,FALSE,inactive
H003,Hotel 3,R04871,Average experience.,3,16-08-2022,neutral,TRUE,active
H022,Hotel 22,R04872,Room was dirty.,2,27-12-2023,negative,FALSE,inactive
H035,Hotel 35,R04873,Could be better.,3,27-06-2022,neutral,TRUE,inactive
H030,Hotel 30,R04874,Highly recommend this place.,5,13-11-2023,positive,FALSE,inactive
H025,Hotel 25,R04875,Could be better.,3,05-10-2022,neutral,FALSE,inactive
H046,Hotel 46,R04876,Average experience.,3,22-06-2022,neutral,FALSE,inactive
H037,Hotel 37,R04877,Could be better.,3,31-05-2022,neutral,TRUE,inactive
H006,Hotel 6,R04878,Average experience.,3,28-12-2022,neutral,FALSE,active
H044,Hotel 44,R04879,Could be better.,3,19-10-2022,neutral,TRUE,inactive
H048,Hotel 48,R04880,Terrible service!,1,18-11-2022,negative,FALSE,active
H037,Hotel 37,R04881,Excellent service!,5,11-09-2023,positive,TRUE,active
H020,Hotel 20,R04882,Highly recommend this place.,4,21-07-2023,positive,TRUE,inactive
H022,Hotel 22,R04883,It was okay.,3,18-09-2023,neutral,TRUE,active
H029,Hotel 29,R04884,It was okay.,3,20-03-2023,neutral,TRUE,inactive
H031,Hotel 31,R04885,Room was dirty.,2,16-03-2023,negative,TRUE,active
H020,Hotel 20,R04886,Very clean and comfortable.,4,18-11-2022,positive,FALSE,inactive
H044,Hotel 44,R04887,Highly recommend this place.,5,25-06-2022,positive,TRUE,inactive
H024,Hotel 24,R04888,Terrible service!,1,22-03-2023,negative,TRUE,inactive
H024,Hotel 24,R04889,Terrible service!,1,22-11-2022,negative,FALSE,inactive
H030,Hotel 30,R04890,Very clean and comfortable.,4,16-10-2023,positive,TRUE,inactive
H010,Hotel 10,R04891,Not worth the price.,2,06-06-2022,negative,TRUE,inactive
H003,Hotel 3,R04892,Terrible service!,1,04-12-2023,negative,TRUE,active
H029,Hotel 29,R04893,Excellent service!,5,19-01-2022,positive,TRUE,inactive
H030,Hotel 30,R04894,Excellent service!,4,30-06-2022,positive,FALSE,inactive
H038,Hotel 38,R04895,Room was dirty.,2,07-09-2023,negative,TRUE,active
H004,Hotel 4,R04896,Room was dirty.,1,22-02-2022,negative,FALSE,active
H027,Hotel 27,R04897,Room was dirty.,1,10-10-2023,negative,FALSE,inactive
H012,Hotel 12,R04898,Excellent service!,5,21-06-2023,positive,FALSE,inactive
H010,Hotel 10,R04899,Not worth the price.,1,19-05-2023,negative,FALSE,active
H001,Hotel 1,R04900,Not worth the price.,1,11-03-2022,negative,TRUE,active
H034,Hotel 34,R04901,Terrible service!,1,04-03-2023,negative,TRUE,inactive
H008,Hotel 8,R04902,Could be better.,3,21-02-2023,neutral,TRUE,active
H005,Hotel 5,R04903,Not worth the price.,2,06-06-2022,negative,TRUE,inactive
H017,Hotel 17,R04904,Highly recommend this place.,5,24-04-2022,positive,TRUE,inactive
H001,Hotel 1,R04905,Average experience.,3,27-11-2023,neutral,FALSE,inactive
H001,Hotel 1,R04906,It was okay.,3,12-03-2023,neutral,FALSE,inactive
H012,Hotel 12,R04907,Room was dirty.,1,17-12-2023,negative,TRUE,inactive
H044,Hotel 44,R04908,Highly recommend this place.,4,18-06-2023,positive,TRUE,inactive
H021,Hotel 21,R04909,Room was dirty.,2,11-12-2023,negative,FALSE,active
H043,Hotel 43,R04910,Highly recommend this place.,5,27-12-2023,positive,TRUE,active
H021,Hotel 21,R04911,Very clean and comfortable.,4,27-12-2022,positive,TRUE,inactive
H005,Hotel 5,R04912,Highly recommend this place.,4,07-10-2023,positive,FALSE,inactive
H004,Hotel 4,R04913,Very clean and comfortable.,5,26-05-2022,positive,TRUE,inactive
H007,Hotel 7,R04914,Excellent service!,5,28-10-2023,positive,TRUE,active
H024,Hotel 24,R04915,Could be better.,3,18-11-2022,neutral,FALSE,active
H006,Hotel 6,R04916,Terrible service!,1,28-11-2023,negative,FALSE,inactive
H037,Hotel 37,R04917,Terrible service!,2,20-07-2022,negative,FALSE,active
H050,Hotel 50,R04918,Terrible service!,1,02-07-2022,negative,FALSE,active
H010,Hotel 10,R04919,Excellent service!,4,28-07-2023,positive,FALSE,inactive
H038,Hotel 38,R04920,Very clean and comfortable.,5,05-06-2022,positive,TRUE,inactive
H036,Hotel 36,R04921,Room was dirty.,1,27-09-2022,negative,TRUE,active
H010,Hotel 10,R04922,Room was dirty.,1,17-05-2023,negative,FALSE,active
H042,Hotel 42,R04923,Highly recommend this place.,4,19-06-2022,positive,FALSE,active
H038,Hotel 38,R04924,Very clean and comfortable.,4,21-04-2023,positive,TRUE,inactive
H008,Hotel 8,R04925,It was okay.,3,24-09-2023,neutral,FALSE,inactive
H040,Hotel 40,R04926,Excellent service!,4,28-03-2022,positive,FALSE,active
H007,Hotel 7,R04927,Average experience.,3,12-04-2023,neutral,FALSE,inactive
H010,Hotel 10,R04928,It was okay.,3,10-02-2023,neutral,TRUE,active
H047,Hotel 47,R04929,Could be better.,3,08-03-2022,neutral,TRUE,inactive
H011,Hotel 11,R04930,It was okay.,3,01-06-2023,neutral,FALSE,inactive
H003,Hotel 3,R04931,It was okay.,3,09-04-2022,neutral,FALSE,inactive
H045,Hotel 45,R04932,Excellent service!,4,25-03-2022,positive,FALSE,active
H005,Hotel 5,R04933,Room was dirty.,2,21-09-2023,negative,FALSE,inactive
H014,Hotel 14,R04934,Room was dirty.,1,09-10-2022,negative,TRUE,inactive
H040,Hotel 40,R04935,Room was dirty.,2,03-01-2023,negative,TRUE,active
H009,Hotel 9,R04936,Not worth the price.,2,27-09-2022,negative,TRUE,inactive
H035,Hotel 35,R04937,Not worth the price.,1,22-09-2022,negative,TRUE,active
H025,Hotel 25,R04938,Excellent service!,4,21-03-2023,positive,TRUE,inactive
H043,Hotel 43,R04939,Average experience.,3,10-05-2022,neutral,FALSE,inactive
H010,Hotel 10,R04940,Average experience.,3,04-10-2023,neutral,FALSE,active
H026,Hotel 26,R04941,It was okay.,3,22-09-2023,neutral,FALSE,active
H019,Hotel 19,R04942,Excellent service!,5,30-03-2022,positive,TRUE,active
H003,Hotel 3,R04943,Highly recommend this place.,4,30-05-2022,positive,FALSE,active
H021,Hotel 21,R04944,Terrible service!,2,20-12-2022,negative,TRUE,inactive
H037,Hotel 37,R04945,Highly recommend this place.,4,16-06-2023,positive,FALSE,active
H030,Hotel 30,R04946,Highly recommend this place.,4,14-01-2022,positive,FALSE,active
H014,Hotel 14,R04947,Could be better.,3,11-06-2022,neutral,FALSE,active
H015,Hotel 15,R04948,Not worth the price.,2,19-04-2023,negative,TRUE,inactive
H009,Hotel 9,R04949,Very clean and comfortable.,4,23-10-2023,positive,TRUE,active
H009,Hotel 9,R04950,Room was dirty.,2,27-08-2022,negative,TRUE,active
H012,Hotel 12,R04951,Not worth the price.,2,27-11-2022,negative,FALSE,active
H041,Hotel 41,R04952,Not worth the price.,1,19-08-2022,negative,FALSE,inactive
H009,Hotel 9,R04953,Very clean and comfortable.,5,11-10-2022,positive,FALSE,active
H037,Hotel 37,R04954,Highly recommend this place.,4,17-10-2023,positive,FALSE,active
H008,Hotel 8,R04955,Highly recommend this place.,5,11-08-2023,positive,FALSE,inactive
H014,Hotel 14,R04956,Terrible service!,2,31-10-2022,negative,FALSE,active
H038,Hotel 38,R04957,Very clean and comfortable.,5,23-10-2023,positive,TRUE,inactive
H012,Hotel 12,R04958,Very clean and comfortable.,5,19-10-2022,positive,FALSE,inactive
H048,Hotel 48,R04959,Highly recommend this place.,4,15-01-2022,positive,TRUE,active
H025,Hotel 25,R04960,Not worth the price.,1,31-05-2022,negative,TRUE,active
H004,Hotel 4,R04961,Highly recommend this place.,5,01-03-2023,positive,TRUE,active
H009,Hotel 9,R04962,Terrible service!,1,25-11-2022,negative,FALSE,active
H031,Hotel 31,R04963,Very clean and comfortable.,4,11-10-2023,positive,FALSE,active
H009,Hotel 9,R04964,Very clean and comfortable.,5,06-09-2022,positive,FALSE,active
H041,Hotel 41,R04965,It was okay.,3,25-12-2022,neutral,FALSE,active
H049,Hotel 49,R04966,Highly recommend this place.,5,03-11-2022,positive,TRUE,inactive
H021,Hotel 21,R04967,Highly recommend this place.,5,20-01-2022,positive,TRUE,active
H006,Hotel 6,R04968,Average experience.,3,18-04-2023,neutral,TRUE,inactive
H007,Hotel 7,R04969,Very clean and comfortable.,5,22-03-2022,positive,FALSE,active
H021,Hotel 21,R04970,Terrible service!,1,12-11-2022,negative,TRUE,active
H039,Hotel 39,R04971,Highly recommend this place.,5,17-07-2022,positive,TRUE,active
H025,Hotel 25,R04972,Not worth the price.,2,31-07-2022,negative,TRUE,active
H038,Hotel 38,R04973,Excellent service!,4,20-06-2022,positive,TRUE,active
H030,Hotel 30,R04974,Very clean and comfortable.,5,24-12-2022,positive,TRUE,active
H016,Hotel 16,R04975,Average experience.,3,25-02-2022,neutral,FALSE,active
H016,Hotel 16,R04976,Not worth the price.,2,12-04-2022,negative,FALSE,inactive
H010,Hotel 10,R04977,Highly recommend this place.,4,10-07-2022,positive,TRUE,active
H040,Hotel 40,R04978,Average experience.,3,21-01-2022,neutral,FALSE,active
H035,Hotel 35,R04979,Very clean and comfortable.,5,23-01-2023,positive,FALSE,active
H004,Hotel 4,R04980,Could be better.,3,13-11-2023,neutral,TRUE,inactive
H050,Hotel 50,R04981,Highly recommend this place.,4,03-02-2023,positive,FALSE,inactive
H043,Hotel 43,R04982,Highly recommend this place.,5,17-02-2022,positive,TRUE,inactive
H034,Hotel 34,R04983,Excellent service!,4,15-11-2023,positive,TRUE,inactive
H021,Hotel 21,R04984,Highly recommend this place.,5,12-03-2022,positive,FALSE,active
H043,Hotel 43,R04985,Could be better.,3,19-03-2023,neutral,TRUE,inactive
H033,Hotel 33,R04986,Terrible service!,1,13-03-2023,negative,TRUE,inactive
H047,Hotel 47,R04987,Highly recommend this place.,5,29-09-2022,positive,TRUE,inactive
H042,Hotel 42,R04988,Excellent service!,4,05-08-2022,positive,TRUE,active
H038,Hotel 38,R04989,Highly recommend this place.,5,06-10-2023,positive,TRUE,active
H001,Hotel 1,R04990,Highly recommend this place.,5,16-08-2023,positive,TRUE,inactive
H003,Hotel 3,R04991,Not worth the price.,2,06-03-2022,negative,FALSE,inactive
H014,Hotel 14,R04992,Room was dirty.,1,10-01-2022,negative,FALSE,inactive
H030,Hotel 30,R04993,Terrible service!,1,04-05-2023,negative,TRUE,inactive
H028,Hotel 28,R04994,Excellent service!,4,05-12-2022,positive,TRUE,active
H027,Hotel 27,R04995,Very clean and comfortable.,4,27-02-2023,positive,FALSE,inactive
H038,Hotel 38,R04996,Not worth the price.,1,07-11-2023,negative,FALSE,inactive
H024,Hotel 24,R04997,Not worth the price.,1,21-10-2022,negative,TRUE,active
H030,Hotel 30,R04998,Not worth the price.,1,14-01-2023,negative,FALSE,inactive
H002,Hotel 2,R04999,Could be better.,3,22-10-2022,neutral,TRUE,active
H011,Hotel 11,R05000,Average experience.,3,30-07-2022,neutral,TRUE,inactive
H030,Hotel 30,R05001,Very clean and comfortable.,4,21-04-2022,positive,TRUE,active
H020,Hotel 20,R05002,Excellent service!,5,24-01-2022,positive,FALSE,active
H024,Hotel 24,R05003,Terrible service!,1,19-06-2022,negative,TRUE,inactive
H038,Hotel 38,R05004,Could be better.,3,16-11-2023,neutral,FALSE,inactive
H021,Hotel 21,R05005,Room was dirty.,1,06-07-2022,negative,FALSE,active
H027,Hotel 27,R05006,Terrible service!,1,07-04-2023,negative,TRUE,active
H033,Hotel 33,R05007,It was okay.,3,13-05-2023,neutral,TRUE,inactive
H002,Hotel 2,R05008,Not worth the price.,1,17-12-2022,negative,FALSE,active
H018,Hotel 18,R05009,Room was dirty.,1,31-01-2022,negative,FALSE,active
H027,Hotel 27,R05010,Excellent service!,4,21-02-2023,positive,TRUE,active
H040,Hotel 40,R05011,Not worth the price.,1,13-06-2023,negative,FALSE,active
H013,Hotel 13,R05012,Very clean and comfortable.,4,03-11-2023,positive,TRUE,inactive
H009,Hotel 9,R05013,Very clean and comfortable.,4,02-02-2022,positive,TRUE,active
H011,Hotel 11,R05014,Highly recommend this place.,5,24-10-2023,positive,TRUE,active
H017,Hotel 17,R05015,Terrible service!,2,01-08-2023,negative,FALSE,inactive
H020,Hotel 20,R05016,Terrible service!,1,31-01-2022,negative,FALSE,inactive
H029,Hotel 29,R05017,Very clean and comfortable.,5,08-07-2023,positive,FALSE,inactive
H036,Hotel 36,R05018,Terrible service!,2,17-03-2023,negative,TRUE,inactive
H037,Hotel 37,R05019,Terrible service!,2,16-10-2023,negative,FALSE,inactive
H047,Hotel 47,R05020,Excellent service!,5,04-11-2022,positive,FALSE,active
H017,Hotel 17,R05021,Terrible service!,2,18-11-2022,negative,TRUE,inactive
H021,Hotel 21,R05022,Very clean and comfortable.,5,07-02-2023,positive,TRUE,inactive
H006,Hotel 6,R05023,Not worth the price.,1,09-09-2023,negative,TRUE,inactive
H020,Hotel 20,R05024,Room was dirty.,2,16-03-2023,negative,TRUE,inactive
H044,Hotel 44,R05025,Very clean and comfortable.,4,13-06-2022,positive,FALSE,active
H005,Hotel 5,R05026,Excellent service!,5,06-06-2023,positive,FALSE,inactive
H008,Hotel 8,R05027,Not worth the price.,1,12-11-2022,negative,FALSE,inactive
H050,Hotel 50,R05028,Very clean and comfortable.,4,16-06-2022,positive,TRUE,active
H028,Hotel 28,R05029,Terrible service!,1,02-05-2023,negative,TRUE,inactive
H005,Hotel 5,R05030,Highly recommend this place.,5,03-11-2023,positive,TRUE,active
H016,Hotel 16,R05031,Not worth the price.,2,07-03-2023,negative,FALSE,active
H022,Hotel 22,R05032,Room was dirty.,2,13-12-2022,negative,TRUE,active
